KneeLeft, Tracked, 0.6969364, -0.6370778, 3.788115
AnkleLeft, Inferred, 0.7562769, -0.7700602, 3.700263
FootLeft, Tracked, 0.7331566, -0.7176677, 3.727708
HipRight, Tracked, 0.7801269, -0.4585919, 3.869364
KneeRight, Tracked, 0.924322, -0.3891913, 3.728365
AnkleRight, Inferred, 0.8439275, -0.5951649, 3.708068
FootRight, Tracked, 0.7946348, -0.6334806, 3.719682
HipCenter, Tracked, 0.7453017, -0.4288706, 3.879821
Spine, Tracked, 0.743678, -0.402481, 3.880103
ShoulderCenter, Tracked, 0.7105516, -0.2721672, 3.85317
Head, Tracked, 0.6974967, -0.1610902, 3.842465
ShoulderLeft, Inferred, 0.6277769, -0.2682448, 3.838478
ElbowLeft, Inferred, 0.6224533, -0.3871704, 3.860604
WristLeft, Inferred, 0.6237367, -0.525511, 3.889506
HandLeft, Inferred, 0.6139113, -0.5779969, 3.910881
ShoulderRight, Inferred, 0.7438605, -0.3217247, 3.783751
ElbowRight, Tracked, 0.8427596, -0.4177178, 3.732528
WristRight, Tracked, 0.915284, -0.352044, 3.765438
HandRight, Inferred, 0.9394588, -0.3301527, 3.778699
HipLeft, Tracked, 0.7202939, -0.456966, 3.897353
KneeLeft, Tracked, 0.689487, -0.6350801, 3.786927
AnkleLeft, Inferred, 0.6894959, -0.7923821, 3.728972
FootLeft, Tracked, 0.6957123, -0.7318299, 3.746708
HipRight, Tracked, 0.7808326, -0.4653012, 3.864674
KneeRight, Tracked, 0.9270887, -0.3841766, 3.733604
AnkleRight, Tracked, 0.9240049, -0.6040129, 3.696155
FootRight, Tracked, 0.8668893, -0.6256692, 3.713142
HipCenter, Tracked, 0.7415196, -0.4350976, 3.87977
Spine, Tracked, 0.7393411, -0.4084098, 3.876919
ShoulderCenter, Tracked, 0.708096, -0.2908418, 3.841355
Head, Tracked, 0.6944653, -0.1693199, 3.83047
ShoulderLeft, Inferred, 0.6253213, -0.2869194, 3.826663
ElbowLeft, Inferred, 0.6222615, -0.4033031, 3.856423
WristLeft, Inferred, 0.6252455, -0.5389218, 3.894233
HandLeft, Inferred, 0.6174104, -0.5708005, 3.91216
ShoulderRight, Inferred, 0.7414049, -0.3403992, 3.771937
ElbowRight, Tracked, 0.8748298, -0.3898605, 3.746308
WristRight, Tracked, 0.7806939, -0.3232837, 3.823726
HandRight, Inferred, 0.7493153, -0.3010915, 3.851818
HipLeft, Tracked, 0.7103779, -0.4653614, 3.894944
KneeLeft, Tracked, 0.6986007, -0.6475683, 3.788703
AnkleLeft, Inferred, 0.782145, -0.7424989, 3.671802
FootLeft, Tracked, 0.7506452, -0.7042095, 3.711076
HipRight, Tracked, 0.7815323, -0.4655049, 3.874114
KneeRight, Tracked, 0.9181181, -0.3962501, 3.726674
AnkleRight, Tracked, 0.9253433, -0.616545, 3.696665
FootRight, Tracked, 0.8667722, -0.6367208, 3.709435
HipCenter, Tracked, 0.7334499, -0.4329306, 3.883669
Spine, Tracked, 0.730378, -0.4102049, 3.876952
ShoulderCenter, Tracked, 0.6978542, -0.2998134, 3.835073
Head, Tracked, 0.6871414, -0.1754737, 3.832181
ShoulderLeft, Inferred, 0.6150794, -0.2958911, 3.820381
ElbowLeft, Inferred, 0.6131245, -0.4122195, 3.850235
WristLeft, Inferred, 0.6124668, -0.5470642, 3.890256
HandLeft, Inferred, 0.6096772, -0.5801767, 3.907182
ShoulderRight, Inferred, 0.7311631, -0.3493709, 3.765655
ElbowRight, Tracked, 0.8712909, -0.3766505, 3.752162
WristRight, Tracked, 0.7762203, -0.3100983, 3.828457
HandRight, Inferred, 0.7445301, -0.2879142, 3.856171
HipLeft, Tracked, 0.7035872, -0.4505536, 3.914278
KneeLeft, Tracked, 0.6942923, -0.6349857, 3.813074
AnkleLeft, Inferred, 0.7403271, -0.7561312, 3.700301
FootLeft, Tracked, 0.7206595, -0.7061036, 3.733359
HipRight, Tracked, 0.7726399, -0.4740436, 3.874393
KneeRight, Tracked, 0.9126762, -0.4170477, 3.72561
AnkleRight, Inferred, 0.9123062, -0.6379231, 3.707773
FootRight, Tracked, 0.852295, -0.653385, 3.719689
HipCenter, Tracked, 0.7269962, -0.4409196, 3.874969
Spine, Tracked, 0.7222573, -0.4147587, 3.86693
ShoulderCenter, Tracked, 0.6949936, -0.2851927, 3.837379
Head, Tracked, 0.6683339, -0.176801, 3.82697
ShoulderLeft, Inferred, 0.6122188, -0.2812703, 3.822687
ElbowLeft, Inferred, 0.6122823, -0.3962443, 3.85495
WristLeft, Inferred, 0.6264767, -0.4944439, 3.882929
HandLeft, Inferred, 0.6197711, -0.5399379, 3.902972
ShoulderRight, Inferred, 0.7283025, -0.3347501, 3.76796
ElbowRight, Tracked, 0.8622001, -0.3816533, 3.744283
WristRight, Tracked, 0.7821534, -0.3979844, 3.851275
HandRight, Inferred, 0.7554711, -0.4034281, 3.889208
HipLeft, Tracked, 0.7022683, -0.4633633, 3.895101
KneeLeft, Tracked, 0.6965428, -0.6428311, 3.787325
AnkleLeft, Inferred, 0.7337556, -0.7807821, 3.695371
FootLeft, Tracked, 0.7149992, -0.7236094, 3.713304
HipRight, Tracked, 0.7594416, -0.4774259, 3.875921
KneeRight, Tracked, 0.899539, -0.4116699, 3.733154
AnkleRight, Inferred, 0.8993466, -0.6296777, 3.726978
FootRight, Tracked, 0.8403007, -0.6509775, 3.728396
HipCenter, Tracked, 0.7431293, -0.4473134, 3.857254
Spine, Tracked, 0.7362967, -0.4196798, 3.855978
ShoulderCenter, Tracked, 0.7096313, -0.2891795, 3.843447
Head, Tracked, 0.6770846, -0.1829777, 3.820708
ShoulderLeft, Inferred, 0.6268566, -0.2852572, 3.828756
ElbowLeft, Inferred, 0.6215386, -0.4011028, 3.858036
WristLeft, Inferred, 0.626025, -0.5017599, 3.880857
HandLeft, Inferred, 0.6199066, -0.5472575, 3.900882
ShoulderRight, Inferred, 0.7429402, -0.3387369, 3.774029
ElbowRight, Tracked, 0.8753744, -0.3872532, 3.743471
WristRight, Tracked, 0.7716427, -0.3841155, 3.833721
HandRight, Inferred, 0.7370656, -0.3830696, 3.866071
HipLeft, Tracked, 0.7406222, -0.4827155, 3.867203
KneeLeft, Tracked, 0.6851581, -0.6649637, 3.783198
AnkleLeft, Inferred, 0.7232009, -0.7928835, 3.676298
FootLeft, Tracked, 0.7154331, -0.7351956, 3.699625
HipRight, Tracked, 0.7744345, -0.4904993, 3.833631
KneeRight, Tracked, 0.9240158, -0.397254, 3.721087
AnkleRight, Inferred, 0.9000925, -0.6296322, 3.723282
FootRight, Tracked, 0.843119, -0.648769, 3.705389
HipCenter, Tracked, 0.7317883, -0.4429911, 3.868557
Spine, Tracked, 0.729209, -0.4184574, 3.861351
ShoulderCenter, Tracked, 0.7038954, -0.2961313, 3.837655
Head, Tracked, 0.6782318, -0.1740673, 3.821607
ShoulderLeft, Inferred, 0.6211207, -0.292209, 3.822963
ElbowLeft, Inferred, 0.6176971, -0.4068824, 3.855078
WristLeft, Inferred, 0.6255771, -0.505751, 3.882414
HandLeft, Inferred, 0.6193435, -0.551083, 3.902662
ShoulderRight, Inferred, 0.7372044, -0.3456888, 3.768237
ElbowRight, Tracked, 0.8721535, -0.3878492, 3.74264
WristRight, Tracked, 0.7756323, -0.3921175, 3.839788
HandRight, Inferred, 0.7434585, -0.3935402, 3.874436
HipLeft, Tracked, 0.7002634, -0.4579628, 3.915601
KneeLeft, Tracked, 0.6986434, -0.6302258, 3.79699
AnkleLeft, Tracked, 0.7188553, -0.7563008, 3.682439
FootLeft, Tracked, 0.7095855, -0.703354, 3.714648
HipRight, Tracked, 0.7662025, -0.490565, 3.847521
KneeRight, Tracked, 0.9136234, -0.4037258, 3.727122
AnkleRight, Inferred, 0.8999285, -0.6271167, 3.721823
FootRight, Tracked, 0.8401436, -0.6457036, 3.724468
HipCenter, Tracked, 0.7294562, -0.4401073, 3.872497
Spine, Tracked, 0.7291682, -0.4208642, 3.864354
ShoulderCenter, Tracked, 0.7105575, -0.2861972, 3.827269
Head, Tracked, 0.6709919, -0.1687724, 3.820847
ShoulderLeft, Inferred, 0.6277827, -0.2822748, 3.812577
ElbowLeft, Inferred, 0.6202269, -0.3963506, 3.843534
WristLeft, Inferred, 0.6273001, -0.5304865, 3.879522
HandLeft, Inferred, 0.6082755, -0.5767885, 3.906692
ShoulderRight, Inferred, 0.7438664, -0.3357546, 3.75785
ElbowRight, Tracked, 0.8749041, -0.3848543, 3.727679
WristRight, Inferred, 0.8659455, -0.2983175, 3.778255
HandRight, Inferred, 0.8629593, -0.2694719, 3.797362
HipLeft, Tracked, 0.6952683, -0.4637375, 3.905072
KneeLeft, Tracked, 0.6970714, -0.6436883, 3.803734
AnkleLeft, Inferred, 0.7069924, -0.7749084, 3.694994
FootLeft, Tracked, 0.6983421, -0.7138428, 3.703575
HipRight, Tracked, 0.7615706, -0.4806925, 3.859945
KneeRight, Tracked, 0.8993157, -0.4088696, 3.722048
AnkleRight, Inferred, 0.862009, -0.6254535, 3.71846
FootRight, Tracked, 0.8054867, -0.6514946, 3.716325
HipCenter, Tracked, 0.7255288, -0.4332822, 3.867314
Spine, Tracked, 0.7224239, -0.4108856, 3.859213
ShoulderCenter, Tracked, 0.7082383, -0.3101473, 3.843587
Head, Tracked, 0.6822592, -0.1657509, 3.825404
ShoulderLeft, Inferred, 0.6254636, -0.3062252, 3.828895
ElbowLeft, Inferred, 0.6199641, -0.4201152, 3.860268
WristLeft, Inferred, 0.6239397, -0.5506853, 3.906046
HandLeft, Inferred, 0.6074801, -0.5817131, 3.916136
ShoulderRight, Inferred, 0.7415473, -0.359705, 3.774169
ElbowRight, Tracked, 0.8813138, -0.3681591, 3.746347
WristRight, Inferred, 0.8572199, -0.2920192, 3.806339
HandRight, Inferred, 0.8491886, -0.2666392, 3.828576
HipLeft, Tracked, 0.7006067, -0.4561812, 3.903866
KneeLeft, Tracked, 0.6971126, -0.6325901, 3.798256
AnkleLeft, Tracked, 0.7289991, -0.7488562, 3.676213
FootLeft, Tracked, 0.7041854, -0.7067825, 3.714436
HipRight, Tracked, 0.7642825, -0.4811421, 3.848907
KneeRight, Tracked, 0.9052533, -0.3918577, 3.727875
AnkleRight, Tracked, 0.8818151, -0.6103481, 3.717312
FootRight, Tracked, 0.8260605, -0.637517, 3.717788
HipCenter, Tracked, 0.7268634, -0.4262378, 3.865433
Spine, Tracked, 0.7234662, -0.398389, 3.859693
ShoulderCenter, Tracked, 0.7060369, -0.2442359, 3.824976
Head, Tracked, 0.6811318, -0.1366925, 3.81574
ShoulderLeft, Inferred, 0.6232621, -0.2403136, 3.810285
ElbowLeft, Inferred, 0.6238827, -0.369329, 3.852329
WristLeft, Inferred, 0.625824, -0.5065095, 3.875119
HandLeft, Inferred, 0.607052, -0.5791819, 3.913247
ShoulderRight, Inferred, 0.7393458, -0.2937934, 3.755558
ElbowRight, Tracked, 0.8583968, -0.3678481, 3.736521
WristRight, Inferred, 0.9122874, -0.2991961, 3.785862
HandRight, Inferred, 0.9302509, -0.2763121, 3.804543
HipLeft, Tracked, 0.7004059, -0.4484725, 3.886817
KneeLeft, Tracked, 0.6903038, -0.6318026, 3.797941
AnkleLeft, Inferred, 0.7314724, -0.7665581, 3.704426
FootLeft, Tracked, 0.7155588, -0.712944, 3.730643
HipRight, Tracked, 0.7596155, -0.464923, 3.856326
KneeRight, Tracked, 0.9040539, -0.3954035, 3.728097
AnkleRight, Tracked, 0.8763156, -0.6129872, 3.72212
FootRight, Tracked, 0.8205957, -0.638892, 3.72839
HipCenter, Tracked, 0.7270807, -0.3913718, 3.854841
Spine, Tracked, 0.7235693, -0.3743417, 3.847994
ShoulderCenter, Tracked, 0.7087073, -0.2844242, 3.826239
Head, Tracked, 0.6898764, -0.1536276, 3.828095
ShoulderLeft, Inferred, 0.6259326, -0.2805019, 3.811548
ElbowLeft, Inferred, 0.6247347, -0.4079853, 3.855549
WristLeft, Inferred, 0.6592175, -0.5422893, 3.831522
HandLeft, Inferred, 0.6707118, -0.5870572, 3.825755
ShoulderRight, Tracked, 0.8850256, -0.4086518, 3.730378
ElbowRight, Inferred, 0.9556867, -0.3455833, 3.758364
WristRight, Inferred, 0.9291206, -0.4782612, 3.716756
HandRight, Inferred, 0.9202653, -0.5224872, 3.705129
HipLeft, Tracked, 0.6872525, -0.4455328, 3.882256
KneeLeft, Tracked, 0.7000371, -0.631497, 3.794045
AnkleLeft, Inferred, 0.7564482, -0.7457983, 3.679894
FootLeft, Tracked, 0.7169968, -0.6984363, 3.68366
HipRight, Tracked, 0.7871866, -0.4619658, 3.853791
KneeRight, Tracked, 0.9153735, -0.4266188, 3.693102
AnkleRight, Tracked, 0.8657689, -0.6387225, 3.710619
FootRight, Tracked, 0.8080207, -0.6563777, 3.697689
HipCenter, Tracked, 0.7226137, -0.3804002, 3.857386
Spine, Tracked, 0.717864, -0.3614424, 3.851298
ShoulderCenter, Tracked, 0.706488, -0.304145, 3.844856
Head, Tracked, 0.7010574, -0.1569964, 3.818376
ShoulderLeft, Inferred, 0.6237133, -0.3002227, 3.830164
ElbowLeft, Inferred, 0.6221247, -0.4276552, 3.874613
WristLeft, Inferred, 0.6627082, -0.5586017, 3.839815
HandLeft, Inferred, 0.6762361, -0.6022505, 3.830477
ShoulderRight, Inferred, 0.8997957, -0.4691046, 3.768572
ElbowRight, Inferred, 0.9007424, -0.3663885, 3.743226
WristRight, Inferred, 0.8249436, -0.4365308, 3.730897
HandRight, Inferred, 0.7996774, -0.4599115, 3.729049
HipLeft, Tracked, 0.6783437, -0.4257245, 3.887265
KneeLeft, Tracked, 0.6976981, -0.6214263, 3.802983
AnkleLeft, Tracked, 0.7258404, -0.7466466, 3.68883
FootLeft, Tracked, 0.7085313, -0.6990098, 3.724262
HipRight, Tracked, 0.7853853, -0.4706113, 3.862548
KneeRight, Tracked, 0.9107074, -0.4080534, 3.704368
AnkleRight, Tracked, 0.8915097, -0.6280385, 3.690374
FootRight, Tracked, 0.83411, -0.6510128, 3.691712
HipCenter, Tracked, 0.7133806, -0.4338431, 3.855145
Spine, Tracked, 0.7099667, -0.4094147, 3.853765
ShoulderCenter, Tracked, 0.6809454, -0.2962363, 3.840457
Head, Tracked, 0.6800221, -0.1650148, 3.818428
ShoulderLeft, Inferred, 0.5981706, -0.292314, 3.825766
ElbowLeft, Inferred, 0.6455921, -0.4162244, 3.858725
WristLeft, Inferred, 0.6126747, -0.5046276, 3.895399
HandLeft, Inferred, 0.6013097, -0.5395609, 3.898725
ShoulderRight, Inferred, 0.7554077, -0.3334751, 3.798202
ElbowRight, Tracked, 0.8531219, -0.395003, 3.704602
WristRight, Tracked, 0.8437235, -0.4568631, 3.583714
HandRight, Tracked, 0.8405908, -0.4774832, 3.545702
HipLeft, Tracked, 0.6735662, -0.4721935, 3.859509
KneeLeft, Tracked, 0.649645, -0.5442698, 3.582663
AnkleLeft, Tracked, 0.7149938, -0.6428676, 3.756102
FootLeft, Tracked, 0.722994, -0.6786588, 3.705832
HipRight, Tracked, 0.7726596, -0.4726522, 3.853976
KneeRight, Tracked, 0.788262, -0.5403855, 3.575402
AnkleRight, Inferred, 0.9023347, -0.6378154, 3.724478
FootRight, Tracked, 0.8475465, -0.6580573, 3.703017
HipCenter, Tracked, 0.7138376, -0.4335468, 3.855582
Spine, Tracked, 0.7108903, -0.4080524, 3.854889
ShoulderCenter, Tracked, 0.6991467, -0.256547, 3.853523
Head, Tracked, 0.67962, -0.152786, 3.822367
ShoulderLeft, Inferred, 0.616372, -0.2526247, 3.838831
ElbowLeft, Inferred, 0.6716713, -0.372937, 3.872457
WristLeft, Inferred, 0.6058833, -0.4890131, 3.909735
HandLeft, Inferred, 0.583654, -0.5101132, 3.930254
ShoulderRight, Inferred, 0.7736091, -0.2937858, 3.811267
ElbowRight, Tracked, 0.8464469, -0.380744, 3.714856
WristRight, Inferred, 0.8439467, -0.4544185, 3.588358
HandRight, Tracked, 0.8431133, -0.4789766, 3.548476
HipLeft, Tracked, 0.6733377, -0.4703517, 3.856004
KneeLeft, Tracked, 0.6493244, -0.5303063, 3.576322
AnkleLeft, Inferred, 0.7134982, -0.6338718, 3.747514
FootLeft, Tracked, 0.7249811, -0.6715198, 3.699329
HipRight, Tracked, 0.7714195, -0.4720671, 3.859203
KneeRight, Tracked, 0.8315182, -0.5275775, 3.584182
AnkleRight, Tracked, 0.9121176, -0.6398759, 3.70011
FootRight, Tracked, 0.854542, -0.6595199, 3.687063
HipCenter, Tracked, 0.7057264, -0.4408894, 3.84793
Spine, Tracked, 0.6982934, -0.4186408, 3.847663
ShoulderCenter, Tracked, 0.6882823, -0.30226, 3.830274
Head, Tracked, 0.6722523, -0.1860937, 3.84876
ShoulderLeft, Inferred, 0.6055075, -0.2983377, 3.815582
ElbowLeft, Inferred, 0.6874936, -0.4102345, 3.821753
WristLeft, Tracked, 0.6193646, -0.455838, 3.928517
HandLeft, Inferred, 0.5985813, -0.4813713, 3.945157
ShoulderRight, Inferred, 0.7594924, -0.3229326, 3.845133
ElbowRight, Tracked, 0.8382026, -0.400934, 3.745999
WristRight, Tracked, 0.8417157, -0.5146406, 3.657402
HandRight, Tracked, 0.8428867, -0.5525428, 3.630148
HipLeft, Tracked, 0.6765704, -0.4811126, 3.86738
KneeLeft, Tracked, 0.6427969, -0.5572245, 3.594503
AnkleLeft, Inferred, 0.8049331, -0.5686875, 3.565235
FootLeft, Tracked, 0.785005, -0.5999764, 3.515436
HipRight, Tracked, 0.7533706, -0.4828283, 3.827801
KneeRight, Tracked, 0.6963626, -0.6885659, 3.662549
AnkleRight, Inferred, 0.7296083, -0.6598719, 3.865671
FootRight, Tracked, 0.731512, -0.6529139, 3.803994
HipCenter, Tracked, 0.7224565, -0.4208934, 3.846993
Spine, Tracked, 0.7218341, -0.3918055, 3.845562
ShoulderCenter, Tracked, 0.7051161, -0.2691396, 3.825915
Head, Tracked, 0.6840921, -0.1541124, 3.8255
ShoulderLeft, Inferred, 0.6223413, -0.2652172, 3.811224
ElbowLeft, Tracked, 0.6580163, -0.3887917, 3.85081
WristLeft, Tracked, 0.6257263, -0.484472, 3.927132
HandLeft, Inferred, 0.605, -0.5099354, 3.943726
ShoulderRight, Inferred, 0.8028731, -0.288106, 3.740054
ElbowRight, Tracked, 0.8775971, -0.364625, 3.747905
WristRight, Inferred, 0.8487467, -0.421231, 3.66029
HandRight, Inferred, 0.8483751, -0.4629953, 3.63322
HipLeft, Tracked, 0.6874201, -0.46492, 3.859557
KneeLeft, Tracked, 0.6574684, -0.5485271, 3.592237
AnkleLeft, Inferred, 0.8190462, -0.5599506, 3.563102
FootLeft, Tracked, 0.7990395, -0.6072986, 3.597417
HipRight, Tracked, 0.7694312, -0.4737402, 3.832479
KneeRight, Tracked, 0.7559037, -0.5740799, 3.569735
AnkleRight, Tracked, 0.7520125, -0.7004309, 3.661144
FootRight, Tracked, 0.7947029, -0.7132993, 3.671074
HipCenter, Tracked, 0.7220993, -0.4425643, 3.821732
Spine, Tracked, 0.7185642, -0.4142426, 3.827705
ShoulderCenter, Tracked, 0.7013301, -0.2658061, 3.828904
Head, Tracked, 0.6802659, -0.1443994, 3.828538
ShoulderLeft, Inferred, 0.6185553, -0.2618837, 3.814212
ElbowLeft, Inferred, 0.6627966, -0.3866509, 3.843502
WristLeft, Tracked, 0.6439754, -0.4244803, 3.950475
HandLeft, Inferred, 0.6232483, -0.4499446, 3.96707
ShoulderRight, Inferred, 0.7757695, -0.3291726, 3.807206
ElbowRight, Tracked, 0.8672404, -0.3966655, 3.713763
WristRight, Inferred, 0.7976964, -0.4842212, 3.70535
HandRight, Inferred, 0.7956027, -0.524637, 3.676375
HipLeft, Tracked, 0.6831259, -0.4737106, 3.836077
KneeLeft, Tracked, 0.6546171, -0.5578206, 3.568743
AnkleLeft, Inferred, 0.8160787, -0.569236, 3.539632
FootLeft, Tracked, 0.8373002, -0.5671092, 3.490312
HipRight, Tracked, 0.7705764, -0.4953583, 3.789142
KneeRight, Tracked, 0.7320367, -0.5846893, 3.528353
AnkleRight, Tracked, 0.7836769, -0.687721, 3.642768
FootRight, Tracked, 0.7385902, -0.694691, 3.640603
HipCenter, Tracked, 0.7184541, -0.4163662, 3.848099
Spine, Tracked, 0.7171656, -0.3978103, 3.849133
ShoulderCenter, Tracked, 0.7086768, -0.3056493, 3.839238
Head, Tracked, 0.6878008, -0.1558056, 3.82855
ShoulderLeft, Inferred, 0.625902, -0.3017269, 3.824546
ElbowLeft, Tracked, 0.6186833, -0.4241021, 3.87713
WristLeft, Tracked, 0.6582891, -0.416277, 3.964963
HandLeft, Inferred, 0.6375608, -0.4417426, 3.981558
ShoulderRight, Tracked, 0.8027785, -0.3589141, 3.810563
ElbowRight, Tracked, 0.8852454, -0.3708901, 3.73339
WristRight, Tracked, 0.805768, -0.4349276, 3.739477
HandRight, Inferred, 0.8036743, -0.4753453, 3.7105
HipLeft, Tracked, 0.6748762, -0.4506295, 3.895432
KneeLeft, Tracked, 0.6527314, -0.5325161, 3.626424
AnkleLeft, Inferred, 0.8141196, -0.5439264, 3.597322
FootLeft, Tracked, 0.784494, -0.5943195, 3.617402
HipRight, Tracked, 0.7761464, -0.4870355, 3.80997
KneeRight, Tracked, 0.7983999, -0.5721415, 3.544545
AnkleRight, Tracked, 0.7268527, -0.6949534, 3.695464
FootRight, Tracked, 0.726106, -0.701663, 3.650281
HipCenter, Tracked, 0.7116588, -0.429108, 3.8428
Spine, Tracked, 0.7084728, -0.4054087, 3.844162
ShoulderCenter, Tracked, 0.6845014, -0.3028416, 3.832968
Head, Tracked, 0.671196, -0.1688756, 3.828142
ShoulderLeft, Inferred, 0.6017267, -0.2989193, 3.818276
ElbowLeft, Tracked, 0.6110296, -0.417904, 3.876245
WristLeft, Tracked, 0.6833894, -0.4074414, 3.941658
HandLeft, Inferred, 0.7075093, -0.4039539, 3.965723
ShoulderRight, Inferred, 0.7786031, -0.3561065, 3.804293
ElbowRight, Tracked, 0.8872653, -0.3578395, 3.730819
WristRight, Tracked, 0.8314073, -0.4438145, 3.730776
HandRight, Tracked, 0.812788, -0.4724728, 3.733022
HipLeft, Tracked, 0.6769192, -0.4655337, 3.877191
KneeLeft, Tracked, 0.6613738, -0.5528116, 3.609801
AnkleLeft, Inferred, 0.8225023, -0.5642036, 3.580743
FootLeft, Tracked, 0.8525653, -0.6049571, 3.545405
HipRight, Tracked, 0.7613975, -0.4929655, 3.81811
KneeRight, Tracked, 0.852248, -0.5651171, 3.58809
AnkleRight, Tracked, 0.7470918, -0.6980208, 3.630537
FootRight, Tracked, 0.7067207, -0.6789562, 3.621049
HipCenter, Tracked, 0.7262541, -0.441371, 3.841564
Spine, Tracked, 0.7219383, -0.4179196, 3.838932
ShoulderCenter, Tracked, 0.7049679, -0.3010045, 3.826334
Head, Tracked, 0.6728603, -0.2020094, 3.815817
ShoulderLeft, Inferred, 0.6600053, -0.3112356, 3.790584
ElbowLeft, Inferred, 0.6369698, -0.4167442, 3.853822
WristLeft, Inferred, 0.6170052, -0.5366942, 3.898737
HandLeft, Inferred, 0.6026447, -0.5660036, 3.912906
ShoulderRight, Inferred, 0.8193109, -0.3562172, 3.793121
ElbowRight, Tracked, 0.8881881, -0.3984022, 3.725704
WristRight, Inferred, 0.8428028, -0.4707876, 3.672124
HandRight, Inferred, 0.8350183, -0.4817571, 3.639183
HipLeft, Tracked, 0.6962576, -0.4793311, 3.870895
KneeLeft, Tracked, 0.6979879, -0.650498, 3.77551
AnkleLeft, Inferred, 0.748813, -0.7661885, 3.666629
FootLeft, Tracked, 0.7461208, -0.7360105, 3.615542
HipRight, Tracked, 0.774596, -0.4952569, 3.810368
KneeRight, Tracked, 0.9042623, -0.5739818, 3.684754
AnkleRight, Inferred, 0.978798, -0.6975048, 3.605676
FootRight, Tracked, 0.9435672, -0.6498187, 3.602119
HipCenter, Tracked, 0.7296069, -0.4466915, 3.840449
Spine, Tracked, 0.7253281, -0.4232042, 3.837454
ShoulderCenter, Tracked, 0.7052739, -0.3045384, 3.829749
Head, Tracked, 0.6612956, -0.2113891, 3.816835
ShoulderLeft, Inferred, 0.6603113, -0.3147695, 3.793998
ElbowLeft, Inferred, 0.6385609, -0.4217488, 3.854338
WristLeft, Inferred, 0.6156693, -0.5451571, 3.886485
HandLeft, Inferred, 0.5965787, -0.5616551, 3.911563
ShoulderRight, Tracked, 0.8051077, -0.3509781, 3.802464
ElbowRight, Tracked, 0.874442, -0.3980172, 3.731102
WristRight, Tracked, 0.8600277, -0.4754201, 3.667918
HandRight, Inferred, 0.855223, -0.5012211, 3.649001
HipLeft, Tracked, 0.7023473, -0.4727904, 3.865463
KneeLeft, Tracked, 0.6709443, -0.6466897, 3.782575
AnkleLeft, Inferred, 0.7254127, -0.7767042, 3.698869
FootLeft, Tracked, 0.7298179, -0.747751, 3.647477
HipRight, Tracked, 0.7724215, -0.4947079, 3.818914
KneeRight, Tracked, 0.9189606, -0.573683, 3.655477
AnkleRight, Inferred, 0.9812768, -0.7101023, 3.593563
FootRight, Tracked, 0.9489807, -0.6611423, 3.601222
HipCenter, Tracked, 0.7368757, -0.4515591, 3.835795
Spine, Tracked, 0.7328303, -0.4287781, 3.835802
ShoulderCenter, Tracked, 0.7167773, -0.3136348, 3.838695
Head, Tracked, 0.6884334, -0.1897016, 3.816808
ShoulderLeft, Inferred, 0.6718148, -0.323866, 3.802944
ElbowLeft, Inferred, 0.6375008, -0.4296908, 3.858949
WristLeft, Inferred, 0.6182685, -0.5514185, 3.896047
HandLeft, Inferred, 0.600065, -0.5679546, 3.921685
ShoulderRight, Inferred, 0.8201385, -0.3776553, 3.805654
ElbowRight, Tracked, 0.8804624, -0.4021595, 3.721715
WristRight, Inferred, 0.8432414, -0.4366304, 3.633101
HandRight, Inferred, 0.8308344, -0.4481207, 3.605699
HipLeft, Tracked, 0.7112899, -0.4842529, 3.847598
KneeLeft, Tracked, 0.6718974, -0.6583102, 3.769885
AnkleLeft, Inferred, 0.7073489, -0.7858284, 3.673168
FootLeft, Tracked, 0.7180097, -0.7286539, 3.682839
HipRight, Tracked, 0.7776498, -0.4975186, 3.815002
KneeRight, Tracked, 0.9130334, -0.5694424, 3.660649
AnkleRight, Tracked, 0.8579614, -0.6889712, 3.733369
FootRight, Tracked, 0.824477, -0.6886836, 3.684843
HipCenter, Tracked, 0.7348415, -0.4427581, 3.838233
Spine, Tracked, 0.7301432, -0.4176691, 3.838987
ShoulderCenter, Tracked, 0.7075098, -0.2851942, 3.836913
Head, Tracked, 0.7143772, -0.1425624, 3.829355
ShoulderLeft, Inferred, 0.6625472, -0.2954254, 3.801163
ElbowLeft, Inferred, 0.6401831, -0.4062965, 3.853833
WristLeft, Inferred, 0.6224787, -0.5277925, 3.891866
HandLeft, Inferred, 0.6011109, -0.5449123, 3.914492
ShoulderRight, Inferred, 0.8104385, -0.3504336, 3.803316
ElbowRight, Tracked, 0.8746969, -0.4079589, 3.729405
WristRight, Inferred, 0.8492624, -0.4367, 3.634448
HandRight, Inferred, 0.8407842, -0.4462804, 3.60493
HipLeft, Tracked, 0.7049652, -0.4678389, 3.863545
KneeLeft, Tracked, 0.6727103, -0.635677, 3.769402
AnkleLeft, Inferred, 0.7195767, -0.7677263, 3.686586
FootLeft, Tracked, 0.7289332, -0.7278031, 3.644281
HipRight, Tracked, 0.7779646, -0.4949193, 3.814177
KneeRight, Tracked, 0.912893, -0.5706879, 3.664218
AnkleRight, Inferred, 0.8513067, -0.6858463, 3.738321
FootRight, Tracked, 0.8251209, -0.6838456, 3.685581
HipCenter, Tracked, 0.7392207, -0.4383816, 3.855149
Spine, Tracked, 0.7405228, -0.4158538, 3.862133
ShoulderCenter, Tracked, 0.7637096, -0.3051126, 3.878268
